is_deleted;day_date;calendar_id;description;is_working_day;working_time_from;working_time_to
0;2017-08-13;Calendar 2;Выходной день;0;null;null
0;2017-08-14;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-15;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-16;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-17;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-18;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-19;Calendar 2;Выходной день;0;null;null
0;2017-08-20;Calendar 2;Выходной день;0;null;null
0;2017-08-21;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-22;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-23;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-24;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-25;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-26;Calendar 2;Выходной день;0;null;null
0;2017-08-27;Calendar 2;Выходной день;0;null;null
0;2017-08-28;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-29;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-30;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-08-31;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-01;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-02;Calendar 2;Выходной день;0;null;null
0;2017-09-03;Calendar 2;Выходной день;0;null;null
0;2017-09-04;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-05;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-06;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-07;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-08;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-09;Calendar 2;Выходной день;0;null;null
0;2017-09-10;Calendar 2;Выходной день;0;null;null
0;2017-09-11;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-12;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-13;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-14;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-15;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-16;Calendar 2;Выходной день;0;null;null
0;2017-09-17;Calendar 2;Выходной день;0;null;null
0;2017-09-18;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-19;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-20;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-21;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-22;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-23;Calendar 2;Выходной день;0;null;null
0;2017-09-24;Calendar 2;Выходной день;0;null;null
0;2017-09-25;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-26;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-27;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-28;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-29;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-09-30;Calendar 2;Выходной день;0;null;null
0;2017-10-01;Calendar 2;Выходной день;0;null;null
0;2017-10-02;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-03;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-04;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-05;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-06;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-07;Calendar 2;Выходной день;0;null;null
0;2017-10-08;Calendar 2;Выходной день;0;null;null
0;2017-10-09;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-10;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-11;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-12;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-13;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-14;Calendar 2;Выходной день;0;null;null
0;2017-10-15;Calendar 2;Выходной день;0;null;null
0;2017-10-16;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-17;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-18;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-19;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-20;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-21;Calendar 2;Выходной день;0;null;null
0;2017-10-22;Calendar 2;Выходной день;0;null;null
0;2017-10-23;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-24;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-25;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-26;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-27;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-28;Calendar 2;Выходной день;0;null;null
0;2017-10-29;Calendar 2;Выходной день;0;null;null
0;2017-10-30;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-10-31;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-01;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-02;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-03;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-04;Calendar 2;Выходной день;0;null;null
0;2017-11-05;Calendar 2;Выходной день;0;null;null
0;2017-11-06;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-07;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-08;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-09;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-10;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-11;Calendar 2;Выходной день;0;null;null
0;2017-11-12;Calendar 2;Выходной день;0;null;null
0;2017-11-13;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-14;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-15;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-16;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-17;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-18;Calendar 2;Выходной день;0;null;null
0;2017-11-19;Calendar 2;Выходной день;0;null;null
0;2017-11-20;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-21;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-22;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-23;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-24;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-25;Calendar 2;Выходной день;0;null;null
0;2017-11-26;Calendar 2;Выходной день;0;null;null
0;2017-11-27;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-28;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-29;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-11-30;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-01;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-02;Calendar 2;Выходной день;0;null;null
0;2017-12-03;Calendar 2;Выходной день;0;null;null
0;2017-12-04;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-05;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-06;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-07;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-08;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-09;Calendar 2;Выходной день;0;null;null
0;2017-12-10;Calendar 2;Выходной день;0;null;null
0;2017-12-11;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-12;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-13;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-14;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-15;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-16;Calendar 2;Выходной день;0;null;null
0;2017-12-17;Calendar 2;Выходной день;0;null;null
0;2017-12-18;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-19;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-20;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-21;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-22;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-23;Calendar 2;Выходной день;0;null;null
0;2017-12-24;Calendar 2;Выходной день;0;null;null
0;2017-12-25;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-26;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-27;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-28;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-29;Calendar 2;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-12-30;Calendar 2;Выходной день;0;null;null
0;2017-12-31;Calendar 2;Выходной день;0;null;null
0;2017-01-01;Calendar 3;Выходной день;0;null;null
0;2017-01-02;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-03;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-04;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-05;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-06;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-07;Calendar 3;Выходной день;0;null;null
0;2017-01-08;Calendar 3;Выходной день;0;null;null
0;2017-01-09;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-10;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-11;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-12;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-13;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-14;Calendar 3;Выходной день;0;null;null
0;2017-01-15;Calendar 3;Выходной день;0;null;null
0;2017-01-16;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-17;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-18;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-19;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-20;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-21;Calendar 3;Выходной день;0;null;null
0;2017-01-22;Calendar 3;Выходной день;0;null;null
0;2017-01-23;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-24;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-25;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-26;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-27;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-28;Calendar 3;Выходной день;0;null;null
0;2017-01-29;Calendar 3;Выходной день;0;null;null
0;2017-01-30;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-01-31;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-01;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-02;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-03;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-04;Calendar 3;Выходной день;0;null;null
0;2017-02-05;Calendar 3;Выходной день;0;null;null
0;2017-02-06;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-07;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-08;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-09;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-10;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-11;Calendar 3;Выходной день;0;null;null
0;2017-02-12;Calendar 3;Выходной день;0;null;null
0;2017-02-13;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-14;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-15;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-16;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-17;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-18;Calendar 3;Выходной день;0;null;null
0;2017-02-19;Calendar 3;Выходной день;0;null;null
0;2017-02-20;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-21;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-22;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-23;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-24;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-25;Calendar 3;Выходной день;0;null;null
0;2017-02-26;Calendar 3;Выходной день;0;null;null
0;2017-02-27;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-02-28;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-01;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-02;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-03;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-04;Calendar 3;Выходной день;0;null;null
0;2017-03-05;Calendar 3;Выходной день;0;null;null
0;2017-03-06;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-07;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-08;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-09;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-10;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-11;Calendar 3;Выходной день;0;null;null
0;2017-03-12;Calendar 3;Выходной день;0;null;null
0;2017-03-13;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-14;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-15;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-16;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-17;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-18;Calendar 3;Выходной день;0;null;null
0;2017-03-19;Calendar 3;Выходной день;0;null;null
0;2017-03-20;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-21;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-22;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-23;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-24;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-25;Calendar 3;Выходной день;0;null;null
0;2017-03-26;Calendar 3;Выходной день;0;null;null
0;2017-03-27;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-28;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-29;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-30;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-03-31;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-01;Calendar 3;Выходной день;0;null;null
0;2017-04-02;Calendar 3;Выходной день;0;null;null
0;2017-04-03;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-04;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-05;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-06;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-07;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-08;Calendar 3;Выходной день;0;null;null
0;2017-04-09;Calendar 3;Выходной день;0;null;null
0;2017-04-10;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-11;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-12;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-13;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-14;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-15;Calendar 3;Выходной день;0;null;null
0;2017-04-16;Calendar 3;Выходной день;0;null;null
0;2017-04-17;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-18;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-19;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-20;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-21;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-22;Calendar 3;Выходной день;0;null;null
0;2017-04-23;Calendar 3;Выходной день;0;null;null
0;2017-04-24;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-25;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-26;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-27;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-28;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-04-29;Calendar 3;Выходной день;0;null;null
0;2017-04-30;Calendar 3;Выходной день;0;null;null
0;2017-05-01;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-02;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-03;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-04;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-05;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-06;Calendar 3;Выходной день;0;null;null
0;2017-05-07;Calendar 3;Выходной день;0;null;null
0;2017-05-08;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-09;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-10;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-11;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-12;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-13;Calendar 3;Выходной день;0;null;null
0;2017-05-14;Calendar 3;Выходной день;0;null;null
0;2017-05-15;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-16;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-17;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-18;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-19;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-20;Calendar 3;Выходной день;0;null;null
0;2017-05-21;Calendar 3;Выходной день;0;null;null
0;2017-05-22;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-23;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-24;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-25;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-26;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-27;Calendar 3;Выходной день;0;null;null
0;2017-05-28;Calendar 3;Выходной день;0;null;null
0;2017-05-29;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-30;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-05-31;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-06-01;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-06-02;Calendar 3;Рабочий день;1;2017-03-01 07:00:00.0;2017-03-01 16:00:00.0
0;2017-06-03;Calendar 3;Выходной день;0;null;null
0;2017-06-04;Calendar 3;Выходной день;0;null;null
