category;code;name_id_ru;external_id;name_id_en;name_id_kk
CurrencyOperationType;70060;Расчеты, связанные с выплатой резидентом нерезиденту заработной платы и других видов оплаты труда, за исключением расчетов по коду 70125;1449;Расчеты, связанные с выплатой резидентом нерезиденту заработной платы и других видов оплаты труда, за исключением расчетов по коду 70125;Расчеты, связанные с выплатой резидентом нерезиденту заработной платы и других видов оплаты труда, за исключением расчетов по коду 70125
CurrencyOperationType;70090;Расчеты, связанные с оказанием нерезидентом резиденту безвозмездной финансовой помощи, за исключением расчетов по коду 70100;1450;Расчеты, связанные с оказанием нерезидентом резиденту безвозмездной финансовой помощи, за исключением расчетов по коду 70100;Расчеты, связанные с оказанием нерезидентом резиденту безвозмездной финансовой помощи, за исключением расчетов по коду 70100
CurrencyOperationType;70095;Расчеты, связанные с оказанием резидентом нерезиденту безвозмездной финансовой помощи, за исключением расчетов по коду 70105;1451;Расчеты, связанные с оказанием резидентом нерезиденту безвозмездной финансовой помощи, за исключением расчетов по коду 70105;Расчеты, связанные с оказанием резидентом нерезиденту безвозмездной финансовой помощи, за исключением расчетов по коду 70105
CurrencyOperationType;70100;Расчеты, связанные с оказанием нерезидентом резиденту благотворительной помощи, сбором пожертвований, выплатой (получением) грантов и иных платежей на безвозмездной основе;1452;Расчеты, связанные с оказанием нерезидентом резиденту благотворительной помощи, сбором пожертвований, выплатой (получением) грантов и иных платежей на безвозмездной основе;Расчеты, связанные с оказанием нерезидентом резиденту благотворительной помощи, сбором пожертвований, выплатой (получением) грантов и иных платежей на безвозмездной основе
CurrencyOperationType;70105;Расчеты, связанные с оказанием резидентом нерезиденту благотворительной помощи, сбором пожертвований, выплатой (получением) грантов и иных платежей на безвозмездной основе;1453;Расчеты, связанные с оказанием резидентом нерезиденту благотворительной помощи, сбором пожертвований, выплатой (получением) грантов и иных платежей на безвозмездной основе;Расчеты, связанные с оказанием резидентом нерезиденту благотворительной помощи, сбором пожертвований, выплатой (получением) грантов и иных платежей на безвозмездной основе
CurrencyOperationType;70110;Расчеты нерезидента в пользу резидента, связанные с выплатой страхового возмещения по договору страхования или перестрахования;1454;Расчеты нерезидента в пользу резидента, связанные с выплатой страхового возмещения по договору страхования или перестрахования;Расчеты нерезидента в пользу резидента, связанные с выплатой страхового возмещения по договору страхования или перестрахования
CurrencyOperationType;70115;Расчеты резидента в пользу нерезидента, связанные с выплатой страхового возмещения по договору страхования или перестрахования;1455;Расчеты резидента в пользу нерезидента, связанные с выплатой страхового возмещения по договору страхования или перестрахования;Расчеты резидента в пользу нерезидента, связанные с выплатой страхового возмещения по договору страхования или перестрахования
CurrencyOperationType;70120;Расчеты нерезидента в пользу резидента, связанные с исполнением решений судебных органов;1456;Расчеты нерезидента в пользу резидента, связанные с исполнением решений судебных органов;Расчеты нерезидента в пользу резидента, связанные с исполнением решений судебных органов
CurrencyOperationType;70125;Расчеты резидента в пользу нерезидента, связанные с исполнением решений судебных органов;1457;Расчеты резидента в пользу нерезидента, связанные с исполнением решений судебных органов;Расчеты резидента в пользу нерезидента, связанные с исполнением решений судебных органов
CurrencyOperationType;70200;Прочие расчеты нерезидента в пользу резидента по неторговым операциям, за исключением расчетов по кодам 70010, 70030, 70050, 70090, 70100, 70110, 70120;1458;Прочие расчеты нерезидента в пользу резидента по неторговым операциям, за исключением расчетов по кодам 70010, 70030, 70050, 70090, 70100, 70110, 70120;Прочие расчеты нерезидента в пользу резидента по неторговым операциям, за исключением расчетов по кодам 70010, 70030, 70050, 70090, 70100, 70110, 70120
CurrencyOperationType;70205;Прочие расчеты резидента в пользу нерезидента по неторговым операциям, за исключением расчетов по кодам 70020, 70040, 70060, 70095, 70105, 70115, 70125;1459;Прочие расчеты резидента в пользу нерезидента по неторговым операциям, за исключением расчетов по кодам 70020, 70040, 70060, 70095, 70105, 70115, 70125;Прочие расчеты резидента в пользу нерезидента по неторговым операциям, за исключением расчетов по кодам 70020, 70040, 70060, 70095, 70105, 70115, 70125
CurrencyOperationType;70800;Расчеты резидента в пользу нерезидента, связанные с возвратом излишне полученных денежных средств по неторговым операциям;1460;Расчеты резидента в пользу нерезидента, связанные с возвратом излишне полученных денежных средств по неторговым операциям;Расчеты резидента в пользу нерезидента, связанные с возвратом излишне полученных денежных средств по неторговым операциям
CurrencyOperationType;70900;Расчеты нерезидента в пользу резидента, связанные с возвратом излишне полученных денежных средств по неторговым операциям;1461;Расчеты нерезидента в пользу резидента, связанные с возвратом излишне полученных денежных средств по неторговым операциям;Расчеты нерезидента в пользу резидента, связанные с возвратом излишне полученных денежных средств по неторговым операциям
CurrencyOperationType;80010;Расчеты между нерезидентом и уполномоченным банком в валюте Российской Федерации по кредитному договору;1462;Расчеты между нерезидентом и уполномоченным банком в валюте Российской Федерации по кредитному договору;Расчеты между нерезидентом и уполномоченным банком в валюте Российской Федерации по кредитному договору
CurrencyOperationType;80020;Списание валюты Российской Федерации с банковского счета нерезидента в валюте Российской Федерации в связи с открытием аккредитива;1463;Списание валюты Российской Федерации с банковского счета нерезидента в валюте Российской Федерации в связи с открытием аккредитива;Списание валюты Российской Федерации с банковского счета нерезидента в валюте Российской Федерации в связи с открытием аккредитива
CurrencyOperationType;80021;Зачисление валюты Российской Федерации на банковский счет нерезидента в валюте Российской Федерации в связи с закрытием аккредитива;1464;Зачисление валюты Российской Федерации на банковский счет нерезидента в валюте Российской Федерации в связи с закрытием аккредитива;Зачисление валюты Российской Федерации на банковский счет нерезидента в валюте Российской Федерации в связи с закрытием аккредитива
CurrencyOperationType;80050;Расчеты между нерезидентом и уполномоченным банком в валюте Российской Федерации по иным операциям, за исключением расчетов, указанных в группах 02, 57 и 58 настоящего Перечня, и расчетов по кодам 80010, 80020, 80021;1465;Расчеты между нерезидентом и уполномоченным банком в валюте Российской Федерации по иным операциям, за исключением расчетов, указанных в группах 02, 57 и 58 настоящего Перечня, и расчетов по кодам 80010, 80020, 80021;Расчеты между нерезидентом и уполномоченным банком в валюте Российской Федерации по иным операциям, за исключением расчетов, указанных в группах 02, 57 и 58 настоящего Перечня, и расчетов по кодам 80010, 80020, 80021
CurrencyOperationType;80110;Расчеты между резидентом и уполномоченным банком в иностранной валюте по кредитному договору;1466;Расчеты между резидентом и уполномоченным банком в иностранной валюте по кредитному договору;Расчеты между резидентом и уполномоченным банком в иностранной валюте по кредитному договору
CurrencyOperationType;80120;Списание иностранной валюты, валюты Российской Федерации с расчетного счета резидента в уполномоченном банке в связи с открытием аккредитива в пользу нерезидента;1467;Списание иностранной валюты, валюты Российской Федерации с расчетного счета резидента в уполномоченном банке в связи с открытием аккредитива в пользу нерезидента;Списание иностранной валюты, валюты Российской Федерации с расчетного счета резидента в уполномоченном банке в связи с открытием аккредитива в пользу нерезидента
CurrencyOperationType;80121;Зачисление иностранной валюты, валюты Российской Федерации на расчетный счет резидента в уполномоченном банке в связи с закрытием аккредитива в пользу нерезидента;1468;Зачисление иностранной валюты, валюты Российской Федерации на расчетный счет резидента в уполномоченном банке в связи с закрытием аккредитива в пользу нерезидента;Зачисление иностранной валюты, валюты Российской Федерации на расчетный счет резидента в уполномоченном банке в связи с закрытием аккредитива в пользу нерезидента
CurrencyOperationType;80150;Расчеты между резидентом и уполномоченным банком в иностранной валюте по иным операциям, за исключением расчетов, указанных в группах 01, 57 и 58 настоящего Перечня, и расчетов по кодам 80110, 80120, 80121;1469;Расчеты между резидентом и уполномоченным банком в иностранной валюте по иным операциям, за исключением расчетов, указанных в группах 01, 57 и 58 настоящего Перечня, и расчетов по кодам 80110, 80120, 80121;Расчеты между резидентом и уполномоченным банком в иностранной валюте по иным операциям, за исключением расчетов, указанных в группах 01, 57 и 58 настоящего Перечня, и расчетов по кодам 80110, 80120, 80121
CurrencyOperationType;99010;Возврат резиденту ошибочно списанных (зачисленных) денежных средств;1470;Возврат резиденту ошибочно списанных (зачисленных) денежных средств;Возврат резиденту ошибочно списанных (зачисленных) денежных средств
CurrencyOperationType;99020;Возврат нерезиденту ошибочно списанных (зачисленных) денежных средств;1471;Возврат нерезиденту ошибочно списанных (зачисленных) денежных средств;Возврат нерезиденту ошибочно списанных (зачисленных) денежных средств
CurrencyOperationType;99090;Расчеты по операциям, не указанным в группах 01 - 80 настоящего Перечня, а также за исключением платежей по кодам 99010, 99020;1472;Расчеты по операциям, не указанным в группах 01 - 80 настоящего Перечня, а также за исключением платежей по кодам 99010, 99020;Расчеты по операциям, не указанным в группах 01 - 80 настоящего Перечня, а также за исключением платежей по кодам 99010, 99020
BudgetClassification;101110;Корпоративный подоходный налог с юридических лиц, за исключением поступлений от организаций нефтяного сектора;1473;Корпоративный подоходный налог с юридических лиц, за исключением поступлений от организаций нефтяного сектора;Корпоративный подоходный налог с юридических лиц, за исключением поступлений от организаций нефтяного сектора
BudgetClassification;101105;Корпоративный подоходный налог с юридических лиц организаций нефтяного сектора;1474;Корпоративный подоходный налог с юридических лиц организаций нефтяного сектора;Корпоративный подоходный налог с юридических лиц организаций нефтяного сектора
BudgetClassification;101201;Индивидуальный подоходный налог с доходов, облагаемых у источника выплаты;1475;Индивидуальный подоходный налог с доходов, облагаемых у источника выплаты;Индивидуальный подоходный налог с доходов, облагаемых у источника выплаты
BudgetClassification;101202;Индивидуальный подоходный налог с доходов, не облагаемых у источника выплаты;1476;Индивидуальный подоходный налог с доходов, не облагаемых у источника выплаты;Индивидуальный подоходный налог с доходов, не облагаемых у источника выплаты
BudgetClassification;101205;Индивидуальный подоходный налог с доходов иностранных граждан, не облагаемых у источника выплаты;1477;Индивидуальный подоходный налог с доходов иностранных граждан, не облагаемых у источника выплаты;Индивидуальный подоходный налог с доходов иностранных граждан, не облагаемых у источника выплаты
BudgetClassification;103101;Социальный налог;1478;Социальный налог;Социальный налог
BudgetClassification;104101;Налог на имущество юридических лиц и индивидуальных предпринимателей;1479;Налог на имущество юридических лиц и индивидуальных предпринимателей;Налог на имущество юридических лиц и индивидуальных предпринимателей
BudgetClassification;104102;Hалог на имущество физ.лиц;1480;Hалог на имущество физ.лиц;Hалог на имущество физ.лиц
BudgetClassification;104309;Земельный налог, за исключением земельного налога с физических лиц на земли населенных пунктов;1481;Земельный налог, за исключением земельного налога с физических лиц на земли населенных пунктов;Земельный налог, за исключением земельного налога с физических лиц на земли населенных пунктов
BudgetClassification;104302;Земельный налог с физических лиц на земли населенных пунктов;1482;Земельный налог с физических лиц на земли населенных пунктов;Земельный налог с физических лиц на земли населенных пунктов
BudgetClassification;104501;Единый земельный налог;1483;Единый земельный налог;Единый земельный налог
BudgetClassification;105406;Сбор за проезд автотр. ср-в по терр. РК;1484;Сбор за проезд автотр. ср-в по терр. РК;Сбор за проезд автотр. ср-в по терр. РК
BudgetClassification;104401;Hалог на транспортные средства с юр.лиц;1485;Hалог на транспортные средства с юр.лиц;Hалог на транспортные средства с юр.лиц
BudgetClassification;104402;Hалог на транспортные средства с физ.лиц;1486;Hалог на транспортные средства с физ.лиц;Hалог на транспортные средства с физ.лиц
BudgetClassification;105101;Hалог на добавленную стоимость на произведенные товары, выполненные работы и оказанные услуги на территории Республики Казахстан;1487;Hалог на добавленную стоимость на произведенные товары, выполненные работы и оказанные услуги на территории Республики Казахстан;Hалог на добавленную стоимость на произведенные товары, выполненные работы и оказанные услуги на территории Республики Казахстан
BudgetClassification;105102;Hалог на добавленную стоимость на товары, импортируемые на территорию Республики Казахстан, кроме налога на добавленную стоимость на товары, импортируемые с территории Российской Федерации и Республики Беларусь;1488;Hалог на добавленную стоимость на товары, импортируемые на территорию Республики Казахстан, кроме налога на добавленную стоимость на товары, импортируемые с территории Российской Федерации и Республики Беларусь;Hалог на добавленную стоимость на товары, импортируемые на территорию Республики Казахстан, кроме налога на добавленную стоимость на товары, импортируемые с территории Российской Федерации и Республики Беларусь
BudgetClassification;105104;Налог на добавленную стоимость за нерезидента  ;1489;Налог на добавленную стоимость за нерезидента  ;Налог на добавленную стоимость за нерезидента  
BudgetClassification;105113;Налог на добавленную стоимость на товары, происходящие и импортируемые  с территории Российской Федерации и Республики Беларусь до создания единой таможенной территории таможенного союза;1490;Налог на добавленную стоимость на товары, происходящие и импортируемые  с территории Российской Федерации и Республики Беларусь до создания единой таможенной территории таможенного союза;Налог на добавленную стоимость на товары, происходящие и импортируемые  с территории Российской Федерации и Республики Беларусь до создания единой таможенной территории таможенного союза
BudgetClassification;105115;Налог на добавленную стоимость на товары, импортированные с территории государств-членов ЕАЭС;1491;Налог на добавленную стоимость на товары, импортированные с территории государств-членов ЕАЭС;Налог на добавленную стоимость на товары, импортированные с территории государств-членов ЕАЭС
BudgetClassification;105114;Перечисление (возврат) налогоплательщиком суммы превышения налога на добавленную стоимость, ранее возвращенной из бюджета и не подтвержденной к возврату при проведении налоговой проверки,  перечисление суммы пени;1492;Перечисление (возврат) налогоплательщиком суммы превышения налога на добавленную стоимость, ранее возвращенной из бюджета и не подтвержденной к возврату при проведении налоговой проверки,  перечисление суммы пени;Перечисление (возврат) налогоплательщиком суммы превышения налога на добавленную стоимость, ранее возвращенной из бюджета и не подтвержденной к возврату при проведении налоговой проверки,  перечисление суммы пени
BudgetClassification;105274;Все виды спирта и (или) виноматериала, алкогольной продукции, произведенных на территории Республики Казахстан;1493;Все виды спирта и (или) виноматериала, алкогольной продукции, произведенных на территории Республики Казахстан;Все виды спирта и (или) виноматериала, алкогольной продукции, произведенных на территории Республики Казахстан
BudgetClassification;105277;Все виды спирта и (или) виноматериала, алкогольной продукции, ввозимых на территорию Республики Казахстан с териитории государств-членов Таможенного союза;1494;Все виды спирта и (или) виноматериала, алкогольной продукции, ввозимых на территорию Республики Казахстан с териитории государств-членов Таможенного союза;Все виды спирта и (или) виноматериала, алкогольной продукции, ввозимых на территорию Республики Казахстан с териитории государств-членов Таможенного союза
BudgetClassification;105278;Прочие виды подакцизных продукций, ввозимых на территорию Республики Казахстан с териитории государств-членов Таможенного союза;1495;Прочие виды подакцизных продукций, ввозимых на территорию Республики Казахстан с териитории государств-членов Таможенного союза;Прочие виды подакцизных продукций, ввозимых на территорию Республики Казахстан с териитории государств-членов Таможенного союза
BudgetClassification;105280;Все виды спирта и (или) виноматериала, алкогольной продукции, импортируемых на территорию Республики Казахстан с территории государств, не являющихся членами Таможенного союза;1496;Все виды спирта и (или) виноматериала, алкогольной продукции, импортируемых на территорию Республики Казахстан с территории государств, не являющихся членами Таможенного союза;Все виды спирта и (или) виноматериала, алкогольной продукции, импортируемых на территорию Республики Казахстан с территории государств, не являющихся членами Таможенного союза
BudgetClassification;105282;Прочие виды подакцизных продукций, импортируемые на территорию Республики Казахстан, кроме товаров Таможенного союза, ввозимых с территории Российской Федерации и Республики Беларусь;1497;Прочие виды подакцизных продукций, импортируемые на территорию Республики Казахстан, кроме товаров Таможенного союза, ввозимых с территории Российской Федерации и Республики Беларусь;Прочие виды подакцизных продукций, импортируемые на территорию Республики Казахстан, кроме товаров Таможенного союза, ввозимых с территории Российской Федерации и Республики Беларусь
BudgetClassification;105275;Табачные изделия, легковые автомобили (кроме автомобилей с ручным управлением или адаптером ручного управления, специально предназначенных для инвалидов), произведенные на территории Республики Казахстан;1498;Табачные изделия, легковые автомобили (кроме автомобилей с ручным управлением или адаптером ручного управления, специально предназначенных для инвалидов), произведенные на территории Республики Казахстан;Табачные изделия, легковые автомобили (кроме автомобилей с ручным управлением или адаптером ручного управления, специально предназначенных для инвалидов), произведенные на территории Республики Казахстан
BudgetClassification;105276;Табачные изделия, ввозимые на территорию Республики Казахстан с территории государств-членов Таможенного союза;1499;Табачные изделия, ввозимые на территорию Республики Казахстан с территории государств-членов Таможенного союза;Табачные изделия, ввозимые на территорию Республики Казахстан с территории государств-членов Таможенного союза
BudgetClassification;105281;Табачные изделия, импортируемые на территорию Республики Казахстан, кроме товаров Таможенного союза, ввозимых с территории Российской Федерации и Республики Беларусь;1500;Табачные изделия, импортируемые на территорию Республики Казахстан, кроме товаров Таможенного союза, ввозимых с территории Российской Федерации и Республики Беларусь;Табачные изделия, импортируемые на территорию Республики Казахстан, кроме товаров Таможенного союза, ввозимых с территории Российской Федерации и Республики Беларусь
BudgetClassification;105229;Сырая нефть, включая газовый конденсат, произвед. на терр. РК;1501;Сырая нефть, включая газовый конденсат, произвед. на терр. РК;Сырая нефть, включая газовый конденсат, произвед. на терр. РК
BudgetClassification;105284;Бензин (за исключением авиационного) и дизельное топливо, произведенных на территории Республики Казахстан;1502;Бензин (за исключением авиационного) и дизельное топливо, произведенных на территории Республики Казахстан;Бензин (за исключением авиационного) и дизельное топливо, произведенных на территории Республики Казахстан
BudgetClassification;105279;Бензин (за исключением авиационного) и дизельное топливо, ввозимых на территорию Республики Казахстан с териитории государств-членов Таможенного союза;1503;Бензин (за исключением авиационного) и дизельное топливо, ввозимых на территорию Республики Казахстан с териитории государств-членов Таможенного союза;Бензин (за исключением авиационного) и дизельное топливо, ввозимых на территорию Республики Казахстан с териитории государств-членов Таможенного союза
BudgetClassification;105283;Бензин (за исключением авиационного) и дизельное топливо, импортируемых на территорию Республики Казахстан с территории государств, не являющихся членами Таможенного союза;1504;Бензин (за исключением авиационного) и дизельное топливо, импортируемых на территорию Республики Казахстан с территории государств, не являющихся членами Таможенного союза;Бензин (за исключением авиационного) и дизельное топливо, импортируемых на территорию Республики Казахстан с территории государств, не являющихся членами Таможенного союза
BudgetClassification;105301;Плата за предоставл.междугор.и (или) междунар.телеф.связи, а также сот.связи;1505;Плата за предоставл.междугор.и (или) междунар.телеф.связи, а также сот.связи;Плата за предоставл.междугор.и (или) междунар.телеф.связи, а также сот.связи
BudgetClassification;105302;Налог на сверхприбыль, за искл.поступл.от организаций нефтяного сектора ;1506;Налог на сверхприбыль, за искл.поступл.от организаций нефтяного сектора ;Налог на сверхприбыль, за искл.поступл.от организаций нефтяного сектора 
BudgetClassification;105303;Плата за пользов. водными ресурсами поверхностных источников;1507;Плата за пользов. водными ресурсами поверхностных источников;Плата за пользов. водными ресурсами поверхностных источников
BudgetClassification;105304;Плата за лесные пользования;1508;Плата за лесные пользования;Плата за лесные пользования
BudgetClassification;105305;Бонусы, за исключением поступлений от организаций нефтяного сектора ;1509;Бонусы, за исключением поступлений от организаций нефтяного сектора ;Бонусы, за исключением поступлений от организаций нефтяного сектора 
BudgetClassification;105306;Налог на добычу полезных ископаемых, за искл.поступл.от организ. нефт.сект.;1510;Налог на добычу полезных ископаемых, за искл.поступл.от организ. нефт.сект.;Налог на добычу полезных ископаемых, за искл.поступл.от организ. нефт.сект.
BudgetClassification;105307;Рентный налог на экспорт, за искл.поступл.от организаций нефтяного сектора;1511;Рентный налог на экспорт, за искл.поступл.от организаций нефтяного сектора;Рентный налог на экспорт, за искл.поступл.от организаций нефтяного сектора
BudgetClassification;105308;Доля РК по разделу продукции по заключенным контрактам, за искл.поступл.от организаций нефт.сект.;1512;Доля РК по разделу продукции по заключенным контрактам, за искл.поступл.от организаций нефт.сект.;Доля РК по разделу продукции по заключенным контрактам, за искл.поступл.от организаций нефт.сект.
BudgetClassification;105309;Плата за исп. радиочастотного спектра;1513;Плата за исп. радиочастотного спектра;Плата за исп. радиочастотного спектра
BudgetClassification;105310;Плата за пользов. судоходными водными путями;1514;Плата за пользов. судоходными водными путями;Плата за пользов. судоходными водными путями
BudgetClassification;105311;Плата за пользов. животным миром;1515;Плата за пользов. животным миром;Плата за пользов. животным миром
BudgetClassification;105313;Плата за исп. особо охраняемых прир. терр. респуб. знач.;1516;Плата за исп. особо охраняемых прир. терр. респуб. знач.;Плата за исп. особо охраняемых прир. терр. респуб. знач.
BudgetClassification;105314;Плата за исп. особо охраняемых прир. терр. местного знач.;1517;Плата за исп. особо охраняемых прир. терр. местного знач.;Плата за исп. особо охраняемых прир. терр. местного знач.
BudgetClassification;105315;Плата за польз. зем. участками;1518;Плата за польз. зем. участками;Плата за польз. зем. участками
BudgetClassification;105316;Плата за эмиссии в окр. среду;1519;Плата за эмиссии в окр. среду;Плата за эмиссии в окр. среду
BudgetClassification;105319;Платеж по возмещению исторических затрат;1520;Платеж по возмещению исторических затрат;Платеж по возмещению исторических затрат
BudgetClassification;105322;Налог на сверхприбыль от организаций нефтяного сектора;1521;Налог на сверхприбыль от организаций нефтяного сектора;Налог на сверхприбыль от организаций нефтяного сектора
BudgetClassification;105325;Бонусы от организаций нефтяного сектора;1522;Бонусы от организаций нефтяного сектора;Бонусы от организаций нефтяного сектора
BudgetClassification;105326;Налог на добычу полезных ископаемых от организаций нефтяного сектора;1523;Налог на добычу полезных ископаемых от организаций нефтяного сектора;Налог на добычу полезных ископаемых от организаций нефтяного сектора
BudgetClassification;105327;Рентный налог на экспорт от организаций нефтяного сектора;1524;Рентный налог на экспорт от организаций нефтяного сектора;Рентный налог на экспорт от организаций нефтяного сектора
